tx_price,beds,baths,sqft,lot_size,restaurants,groceries,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,median_school,num_schools,two_and_two,old_properties,tax_and_insurance,during_recession,property_age,school_score,exterior_walls_Brick,exterior_walls_Brick veneer,exterior_walls_Combination,exterior_walls_Metal,exterior_walls_Missing,exterior_walls_Other,exterior_walls_Siding (Alum/Vinyl),exterior_walls_Wood,roof_Asphalt,roof_Composition Shingle,roof_Missing,roof_Other,roof_Shake Shingle,property_type_Apartment / Condo / Townhouse,property_type_Single-Family
300000,4,3,3480,10890,32,2,8,36,8,25,35,45.0,81.0,88.0,4.0,3.0,0,1,1352.0,0,53,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
215000,4,3,3500,20908,0,0,0,0,1,1,1,36.0,69.0,51.0,6.0,3.0,0,0,475.0,0,18,18.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
576145,4,3,3504,4199,20,3,1,12,1,12,5,34.0,91.0,59.0,7.0,2.0,0,0,689.0,0,1,14.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
483820,4,3,3513,7840,9,2,2,4,0,9,9,38.0,80.0,84.0,7.0,2.0,0,0,706.0,1,16,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
619000,4,3,3518,7840,36,3,0,59,4,22,29,34.0,78.0,66.0,6.0,3.0,0,0,655.0,0,7,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
288000,4,3,3520,8712,29,2,4,23,2,16,12,45.0,78.0,55.0,7.0,3.0,0,0,681.0,0,6,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
582499,4,3,3528,6006,14,3,3,13,3,8,11,41.0,73.0,60.0,8.0,3.0,0,0,747.0,1,15,24.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
490000,4,3,3547,8717,210,12,37,214,13,76,49,45.0,61.0,83.0,6.0,3.0,0,1,1308.0,0,56,18.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
589000,4,3,3555,9313,2,0,0,2,0,2,1,31.0,82.0,65.0,8.0,2.0,0,0,480.0,0,4,16.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
729900,4,3,3558,7771,15,1,1,22,0,5,2,38.0,96.0,70.0,9.0,3.0,0,0,790.0,0,4,27.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
367925,4,3,3575,10454,5,0,0,8,3,0,2,32.0,88.0,45.0,5.0,3.0,0,0,553.0,0,0,15.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
540000,4,3,3600,16117,14,3,3,13,3,6,11,41.0,73.0,60.0,5.0,3.0,0,1,715.0,1,37,15.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
679000,4,3,3631,6490,6,1,0,3,0,3,0,44.0,94.0,78.0,7.5,2.0,0,0,747.0,0,25,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
339900,4,3,3647,7540,14,3,0,12,0,18,3,39.0,83.0,55.0,5.0,2.0,0,0,480.0,0,2,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
247437,4,3,3664,12196,16,1,3,25,1,7,6,30.0,97.0,55.0,7.0,3.0,0,0,610.0,0,0,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
364510,4,3,3667,4377,19,2,5,25,2,14,9,35.0,94.0,75.0,8.5,2.0,0,0,477.0,1,1,17.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
560000,4,3,3676,10018,14,0,2,10,1,8,9,39.0,72.0,62.0,7.0,3.0,0,0,710.0,0,24,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
389990,4,3,3692,7901,14,2,1,6,2,5,3,37.0,69.0,36.0,6.0,3.0,0,0,491.0,0,0,18.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
340000,4,3,3698,4438,22,2,5,26,2,16,9,35.0,94.0,75.0,8.5,2.0,0,0,480.0,1,5,17.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
525000,4,3,3700,143748,0,0,0,2,1,0,1,39.0,87.0,60.0,6.0,3.0,0,0,722.0,0,2,18.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
434990,4,3,3700,7405,1,0,0,0,0,0,0,34.0,89.0,52.0,7.0,3.0,0,0,572.0,0,0,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
428000,4,3,3757,5321,17,2,0,5,1,8,6,43.0,61.0,51.0,5.0,2.0,0,0,694.0,0,8,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
270585,4,3,3798,8276,37,3,1,66,5,22,28,34.0,78.0,66.0,6.0,3.0,0,0,689.0,0,0,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
650000,4,3,3799,23522,2,0,2,9,2,6,4,45.0,82.0,66.0,6.0,3.0,0,0,621.0,0,7,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
210000,4,3,3813,12196,11,6,3,12,0,3,6,37.0,85.0,72.0,3.0,3.0,0,1,641.0,0,19,9.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
382000,4,3,3855,7052,5,1,0,4,0,7,5,33.0,100.0,73.0,8.0,3.0,0,0,593.0,1,7,24.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
800000,4,3,3857,14374,6,3,1,5,0,4,8,43.0,72.0,66.0,4.0,3.0,0,1,876.0,1,56,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
427747,4,3,3862,10890,13,2,0,14,2,3,10,34.0,87.0,56.0,5.0,3.0,0,0,491.0,1,15,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
400000,4,3,3867,21780,14,3,1,30,0,3,3,39.0,73.0,69.0,3.0,3.0,0,1,1384.0,0,34,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
615000,4,3,3905,23086,1,0,0,2,0,0,0,47.0,92.0,84.0,9.0,3.0,0,1,961.0,0,30,27.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
550000,4,3,3914,15245,73,11,8,87,5,51,43,45.0,60.0,71.0,9.0,3.0,0,1,1052.0,0,48,27.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
640000,4,3,3939,28749,71,3,8,131,6,36,20,37.0,42.0,62.0,7.0,3.0,0,0,730.0,0,24,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
615000,4,3,3961,8848,47,9,4,43,3,15,23,41.0,80.0,71.0,5.0,3.0,0,0,801.0,1,7,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
549500,4,3,4000,16552,1,0,0,3,0,0,0,48.0,88.0,84.0,7.0,3.0,0,1,817.0,0,27,21.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
587859,4,3,4000,8341,122,5,25,274,5,101,30,41.0,88.0,81.0,8.0,3.0,0,0,1277.0,0,0,24.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
560000,4,3,4033,10454,37,6,4,44,1,43,12,38.0,78.0,51.0,6.0,3.0,0,0,792.0,1,13,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
432000,4,3,4050,6250,54,4,6,64,3,62,18,46.0,77.0,88.0,10.0,3.0,0,0,1282.0,0,0,30.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
799223,4,3,4114,9745,25,3,3,32,11,20,28,39.0,73.0,59.0,4.0,3.0,0,0,1280.0,0,0,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
289000,4,3,4128,13068,9,1,2,4,0,5,6,44.0,94.0,66.0,7.0,3.0,0,0,780.0,0,0,21.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
421965,4,3,4128,9583,0,0,0,4,0,0,2,32.0,96.0,70.0,8.0,3.0,0,0,732.0,0,0,24.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
416200,4,3,4140,12196,39,3,8,37,2,51,22,42.0,80.0,78.0,9.0,3.0,0,1,1066.0,0,22,27.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
611400,4,3,4141,14810,8,0,2,11,1,16,3,32.0,91.0,65.0,7.0,3.0,0,0,668.0,0,20,21.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
704165,4,3,4173,9539,2,0,0,0,0,3,4,40.0,83.0,52.0,8.0,1.0,0,0,631.0,0,0,8.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
336500,4,3,4181,13068,0,0,0,0,0,0,1,42.0,90.0,74.0,7.0,3.0,0,0,716.0,0,11,21.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
649069,4,3,4186,8276,3,0,0,5,3,3,3,37.0,89.0,70.0,9.0,3.0,0,0,786.0,0,0,27.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
488512,4,3,4245,36154,9,1,1,22,0,4,2,49.0,94.0,70.0,8.0,1.0,0,0,1003.0,0,0,8.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
296790,4,3,4287,10018,4,0,0,5,0,2,3,32.0,96.0,70.0,8.0,3.0,0,0,792.0,0,1,24.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
362500,4,3,4293,153331,0,0,0,0,0,0,1,36.0,81.0,49.0,7.0,3.0,0,0,666.0,0,14,21.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
292605,4,3,4300,10484,2,0,0,2,0,2,1,31.0,82.0,65.0,8.0,2.0,0,0,559.0,0,1,16.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
412250,4,3,4304,6851,23,2,4,20,2,16,8,32.0,78.0,57.0,6.0,3.0,0,0,531.0,0,13,18.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
800000,4,3,4310,20037,11,1,3,8,0,5,8,48.0,79.0,90.0,10.0,3.0,0,1,1374.0,0,38,30.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
560000,4,3,4341,57063,0,0,0,0,0,0,0,51.0,89.0,65.0,8.0,3.0,0,0,593.0,1,29,24.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
390000,4,3,4355,20037,1,0,0,0,0,0,0,47.0,92.0,84.0,9.0,3.0,0,0,961.0,0,12,27.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
558000,4,3,4376,15245,40,6,4,38,6,31,22,48.0,80.0,97.0,9.0,3.0,0,1,1358.0,0,61,27.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
719740,4,3,4377,9678,17,1,0,5,1,7,3,41.0,85.0,45.0,8.0,3.0,0,0,711.0,0,17,24.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
411430,4,3,4412,10454,7,2,1,5,0,3,8,36.0,90.0,71.0,6.0,3.0,0,0,884.0,0,0,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
330000,4,3,4420,50529,2,1,0,1,0,5,3,39.0,83.0,55.0,5.0,2.0,0,0,621.0,0,0,10.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
439000,4,3,4501,7840,8,2,1,4,0,6,2,32.0,73.0,40.0,5.5,2.0,0,0,564.0,0,3,11.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
303000,4,3,4544,47916,0,0,0,1,0,0,0,51.0,84.0,59.0,7.0,3.0,0,0,654.0,0,0,21.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
310000,4,3,4544,11761,0,0,0,1,0,0,3,42.0,84.0,58.0,5.5,2.0,0,0,553.0,0,10,11.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
390000,4,3,4600,13068,6,1,0,19,1,4,8,39.0,80.0,44.0,7.0,2.0,0,1,1272.0,0,52,14.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
375050,4,3,4662,13939,0,0,0,3,2,0,1,49.0,79.0,70.0,3.0,3.0,0,0,828.0,0,9,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
569990,4,3,4679,21780,2,0,0,2,0,4,3,33.0,89.0,60.0,8.5,2.0,0,0,790.0,1,0,17.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
480729,4,3,4774,12632,7,1,0,5,0,4,3,36.0,90.0,65.0,8.0,3.0,0,0,649.0,0,0,24.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
305000,4,3,4839,16988,27,2,3,9,1,19,7,30.0,95.0,74.0,8.0,3.0,0,0,854.0,0,6,24.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
450845,4,3,4924,10881,0,0,0,0,0,1,3,42.0,84.0,58.0,5.5,2.0,0,0,631.0,0,0,11.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
719000,4,3,4993,8276,11,1,1,14,3,7,7,33.0,100.0,83.0,8.0,3.0,0,0,871.0,0,0,24.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
635000,4,3,5032,8276,11,2,1,3,0,9,8,33.0,90.0,78.0,8.0,2.0,0,0,896.0,1,5,16.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
372500,4,3,5070,343252,0,0,0,1,0,0,0,43.0,87.0,66.0,8.0,1.0,0,1,1053.0,0,21,8.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
425000,4,3,5122,12632,20,2,1,18,2,13,5,29.0,81.0,41.0,9.0,1.0,0,0,620.0,0,0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
701101,4,3,5535,11325,103,12,14,90,2,27,18,42.0,81.0,76.0,4.0,3.0,0,0,940.0,1,10,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
488230,4,3,6346,11761,19,4,3,15,1,18,8,37.0,97.0,79.0,8.0,3.0,0,0,1203.0,0,0,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
435000,4,4,1428,1785,70,3,9,47,5,71,28,45.0,46.0,69.0,7.0,3.0,0,1,424.0,0,36,21.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
230000,4,4,1582,1793,10,1,2,3,0,5,5,44.0,94.0,66.0,7.0,3.0,0,0,480.0,0,9,21.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
420000,4,4,1838,7148,36,2,4,54,1,60,13,53.0,87.0,95.0,9.0,3.0,0,0,694.0,0,20,27.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
620000,4,4,1968,217800,0,1,0,0,0,0,0,42.0,94.0,64.0,8.0,1.0,0,1,721.0,0,28,8.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
220000,4,4,2040,2570,2,1,1,2,1,3,7,35.0,77.0,67.0,8.0,3.0,0,0,321.0,0,22,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
724000,4,4,2072,2435,183,8,32,282,31,172,77,42.0,61.0,86.0,2.0,3.0,0,1,880.0,0,103,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
379000,4,4,2105,2300,0,0,0,3,0,1,1,41.0,69.0,77.0,9.0,3.0,0,0,518.0,0,19,27.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
746559,4,4,2126,1856,97,7,20,237,4,91,27,40.0,72.0,86.0,8.0,3.0,0,0,940.0,0,0,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
570000,4,4,2148,2334,25,1,3,21,2,14,18,43.0,61.0,86.0,6.0,3.0,0,1,732.0,0,31,18.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
409000,4,4,2157,2545,21,2,3,14,2,14,8,44.0,80.0,64.0,5.0,3.0,0,0,550.0,1,19,15.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
575000,4,4,2300,8025,12,0,1,18,0,4,7,42.0,80.0,63.0,6.0,2.0,0,0,619.0,1,32,12.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
585000,4,4,2321,11325,19,2,1,19,0,12,8,43.0,95.0,77.0,8.0,2.0,0,0,732.0,0,23,16.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
530000,4,4,2408,12196,6,3,1,13,1,4,5,43.0,82.0,76.0,8.0,3.0,0,1,604.0,1,48,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
495000,4,4,2448,2443,27,3,3,13,1,19,7,34.0,71.0,58.0,6.0,2.0,0,0,604.0,0,6,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
560000,4,4,2548,3485,12,1,1,10,0,14,4,34.0,67.0,61.0,7.5,2.0,0,0,561.0,0,2,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
415000,4,4,2649,13068,6,0,0,8,3,0,2,32.0,88.0,45.0,5.0,3.0,0,0,496.0,0,1,15.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
594000,4,4,2861,31363,25,5,4,19,2,15,10,42.0,55.0,72.0,7.0,3.0,0,1,908.0,0,43,21.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
404755,4,4,2900,8633,28,1,3,31,0,7,3,38.0,95.0,64.0,7.0,3.0,0,0,769.0,0,0,21.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
365000,4,4,3155,20037,16,0,1,16,0,7,4,36.0,77.0,54.0,4.0,3.0,0,1,956.0,0,32,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
438111,4,4,3188,6098,43,7,1,30,5,29,36,44.0,72.0,42.0,3.0,3.0,0,0,713.0,0,0,9.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
334000,4,4,3272,9140,1,0,0,1,1,0,3,40.0,99.0,77.0,8.0,3.0,0,0,694.0,0,10,24.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
761500,4,4,3280,7309,63,7,9,38,12,33,48,45.0,80.0,75.0,4.0,3.0,0,1,871.0,0,71,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
394000,4,4,3298,9108,14,1,1,16,0,8,5,32.0,94.0,62.0,8.0,1.0,0,0,621.0,1,7,8.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
675000,4,4,3315,4347,45,7,4,39,4,25,18,39.0,62.0,81.0,5.0,3.0,0,0,875.0,0,5,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
240800,4,4,3329,13068,34,5,3,38,2,35,8,38.0,78.0,51.0,6.0,3.0,0,0,743.0,0,1,18.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
307000,4,4,3390,5201,16,4,3,14,1,13,7,30.0,88.0,34.0,4.0,3.0,0,0,560.0,0,1,12.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
522802,4,4,3535,10018,36,7,0,29,5,27,32,44.0,72.0,42.0,3.0,3.0,0,0,774.0,0,0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
545500,4,4,3605,33541,18,4,3,15,0,18,7,45.0,84.0,81.0,8.0,3.0,0,1,1481.0,0,52,24.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
465000,4,4,3691,8712,0,0,0,0,0,2,1,37.0,74.0,84.0,8.0,3.0,0,0,774.0,1,0,24.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
385000,4,4,3737,12632,2,1,0,6,1,4,1,35.0,85.0,39.0,7.0,3.0,0,0,542.0,1,4,21.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
442930,4,4,3742,9040,89,4,18,231,4,87,26,41.0,88.0,81.0,8.0,3.0,0,0,1122.0,0,0,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
550000,4,4,3750,13503,55,8,8,81,10,55,18,45.0,82.0,80.0,9.0,3.0,0,1,1058.0,0,42,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
407000,4,4,3810,21780,22,4,1,9,3,6,2,47.0,87.0,67.0,3.0,3.0,0,1,1004.0,1,59,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
372400,4,4,3835,32670,1,0,0,1,0,0,0,42.0,89.0,83.0,9.0,3.0,0,0,1042.0,0,16,27.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
678000,4,4,3868,11761,1,0,0,1,0,1,1,43.0,95.0,77.0,8.0,2.0,0,1,747.0,1,35,16.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
404816,4,4,3902,10232,0,0,0,1,0,1,2,42.0,84.0,58.0,5.5,2.0,0,0,542.0,1,0,11.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
255000,4,4,4001,10890,30,3,2,16,2,17,35,30.0,82.0,62.0,7.0,3.0,0,0,729.0,0,3,21.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
795000,4,4,4016,9870,9,0,2,7,1,16,3,32.0,91.0,65.0,8.0,3.0,0,0,882.0,0,1,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
585000,4,4,4017,5793,2,0,0,2,0,4,4,33.0,89.0,60.0,8.5,2.0,0,0,627.0,0,1,17.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
450000,4,4,4048,6098,32,4,7,54,0,33,7,64.0,46.0,59.0,7.0,3.0,0,0,587.0,1,11,21.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
740000,4,4,4050,5501,47,8,3,40,5,31,18,44.0,71.0,63.0,6.0,3.0,0,0,866.0,1,3,18.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
705000,4,4,4072,8276,7,2,1,4,0,3,6,36.0,90.0,71.0,6.0,3.0,0,0,890.0,0,15,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
299900,4,4,4077,6969,14,1,2,8,2,15,13,36.0,88.0,65.0,8.0,3.0,0,0,754.0,0,2,24.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
356400,4,4,4165,10044,32,4,7,54,0,33,7,64.0,46.0,59.0,7.0,3.0,0,0,599.0,0,0,21.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
499977,4,4,4216,10454,2,0,0,3,0,3,1,36.0,93.0,37.0,9.0,1.0,0,0,593.0,0,0,9.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
650000,4,4,4273,13068,0,0,0,0,0,0,1,42.0,90.0,74.0,7.0,3.0,0,0,725.0,0,17,21.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
636005,4,4,4305,9679,40,6,3,40,3,12,20,41.0,80.0,71.0,5.0,3.0,0,0,935.0,0,0,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
417925,4,4,4398,5858,60,3,5,45,5,67,23,51.0,88.0,71.0,7.0,3.0,0,0,850.0,0,0,21.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
310000,4,4,4414,13068,2,0,0,5,0,0,4,44.0,94.0,66.0,7.0,3.0,0,0,801.0,0,9,21.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
343912,4,4,4418,8642,5,1,0,5,0,6,6,69.0,47.0,53.0,8.0,3.0,0,0,609.0,0,0,24.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
689900,4,4,4454,8367,7,0,1,5,1,5,2,34.0,73.0,73.0,8.0,3.0,0,0,706.0,0,17,24.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
540000,4,4,4472,15245,20,4,8,33,2,40,19,37.0,80.0,86.0,9.0,3.0,0,1,1176.0,0,40,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
579480,4,4,4484,27442,0,0,0,1,1,1,2,36.0,69.0,51.0,6.0,3.0,0,0,562.0,0,0,18.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
690000,4,4,4512,10357,21,4,5,15,1,18,10,37.0,97.0,79.0,8.0,3.0,0,0,1271.0,0,8,24.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
507500,4,4,4515,20037,0,0,0,0,0,0,2,45.0,84.0,81.0,9.0,3.0,0,0,1176.0,0,3,27.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
397995,4,4,4613,11325,4,1,0,1,0,5,5,29.0,88.0,73.0,8.0,1.0,0,0,666.0,0,0,8.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
575000,4,4,4630,25264,15,1,1,24,1,9,4,45.0,89.0,61.0,7.0,1.0,0,0,876.0,0,21,7.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
443105,4,4,4722,9147,1,0,0,9,3,4,2,41.0,86.0,79.0,9.0,3.0,0,0,822.0,0,0,27.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
600000,4,4,4729,5135,31,1,5,33,0,10,3,36.0,61.0,64.0,7.0,3.0,0,0,726.0,1,9,21.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
420000,4,4,4729,8555,20,2,1,18,0,12,5,33.0,73.0,45.0,8.5,2.0,0,0,598.0,0,3,17.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
461155,4,4,4781,12632,9,1,0,6,2,4,3,32.0,94.0,62.0,8.0,1.0,0,0,620.0,0,0,8.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
690000,4,4,4815,10890,6,1,1,3,2,5,3,40.0,88.0,65.0,7.5,2.0,0,0,712.0,1,3,15.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
525000,4,4,4868,13939,0,0,0,5,0,0,2,47.0,89.0,66.0,7.0,3.0,0,0,890.0,0,12,21.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
713250,4,4,4910,8276,7,1,1,10,0,7,7,34.0,93.0,72.0,8.5,2.0,0,0,822.0,0,0,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
470000,4,4,4975,8193,18,3,3,18,0,14,9,33.0,90.0,39.0,6.0,3.0,0,0,620.0,0,1,18.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
710000,4,4,5117,11761,0,0,0,3,1,0,3,45.0,92.0,84.0,6.0,3.0,0,0,927.0,0,9,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
757000,4,4,5141,8712,7,2,1,5,0,3,7,36.0,90.0,71.0,6.0,3.0,0,0,944.0,1,8,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
540000,4,4,5172,9571,1,0,0,2,1,0,3,40.0,99.0,77.0,8.0,3.0,0,0,839.0,0,0,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
479220,4,4,5241,31798,9,1,1,12,1,3,6,49.0,82.0,68.0,8.0,2.0,0,0,1164.0,0,0,16.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
702325,4,4,5243,19602,11,1,1,14,4,7,8,33.0,100.0,83.0,8.0,3.0,0,0,853.0,0,0,24.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
570000,4,4,5471,95396,0,0,0,4,0,0,2,43.0,86.0,65.0,8.0,3.0,0,0,847.0,1,0,24.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
290000,4,4,5740,18730,54,3,4,33,3,33,10,36.0,90.0,50.0,7.0,3.0,0,0,854.0,0,4,21.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
575000,4,4,5920,27442,5,1,2,5,0,15,12,44.0,76.0,78.0,7.0,3.0,0,0,1324.0,0,0,21.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
561875,4,4,5924,30056,0,1,0,2,0,2,3,33.0,100.0,73.0,8.0,3.0,0,0,785.0,0,0,24.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
555000,4,4,5941,10890,16,1,4,14,1,14,9,32.0,90.0,77.0,7.0,3.0,0,0,976.0,0,5,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
